date,campaign_id,advertiser_id,impressions,clicks,conversions,spend_usd,attributed_gmv_usd
2025-01-30,CMP00006,ADV0002,158006,1644,93,1089.6,3692.2
2025-01-31,CMP00006,ADV0002,247598,3480,188,1367.19,2790.97
2025-02-01,CMP00006,ADV0002,159990,2488,123,818.68,1502.92
2025-02-02,CMP00006,ADV0002,232642,2278,202,1427.24,2728.46
2025-02-03,CMP00006,ADV0002,167677,2190,117,1152.03,2054.97
2025-02-04,CMP00006,ADV0002,259582,3300,147,1553.41,2592.75
2025-02-05,CMP00006,ADV0002,216025,2992,125,1341.59,3656.77
2025-02-06,CMP00006,ADV0002,189163,3492,181,1150.14,2311.29
2025-02-10,CMP00006,ADV0002,183076,2913,166,996.47,2539.16
2025-02-12,CMP00006,ADV0002,243250,3629,153,1450.49,5255.93
2025-02-13,CMP00006,ADV0002,241858,3387,190,1377.51,2488.56
2025-02-14,CMP00006,ADV0002,218253,3016,238,1217.89,2079.53
2025-02-15,CMP00006,ADV0002,256998,3607,158,1408.11,2954.38
2025-02-16,CMP00006,ADV0002,210559,2416,139,1456.27,2614.41
2025-02-17,CMP00006,ADV0002,154286,2110,84,951.11,2419.26
2025-02-18,CMP00006,ADV0002,204233,3405,230,1070.9,1806.2
2025-02-19,CMP00006,ADV0002,296509,5238,303,1627.48,5206.46
2025-02-20,CMP00006,ADV0002,211560,3560,161,1392.46,1769.09
2025-02-22,CMP00006,ADV0002,212378,4621,236,1114.12,3947.65
2025-02-23,CMP00006,ADV0002,186400,2455,75,1449.94,2147.26
2025-02-24,CMP00006,ADV0002,205782,3150,173,1589.16,3889.33
2025-02-25,CMP00006,ADV0002,169726,1586,64,1160.35,2549.94
2025-02-26,CMP00006,ADV0002,103788,1363,60,1026.95,1524.23
2025-02-27,CMP00006,ADV0002,254784,2877,170,1514.0,4397.18
2025-02-28,CMP00006,ADV0002,166189,2960,67,1293.97,2521.24
2025-03-01,CMP00006,ADV0002,278124,4645,248,1639.04,3068.27
2025-03-02,CMP00006,ADV0002,176679,1987,91,1072.68,2666.94
2025-03-03,CMP00006,ADV0002,210593,2795,87,1255.63,4086.83
2025-03-04,CMP00006,ADV0002,264561,4147,135,1657.27,3650.7
2025-03-05,CMP00006,ADV0002,166366,3143,149,1328.3,4416.49
2025-03-06,CMP00006,ADV0002,227808,2319,102,1498.71,4122.18
2025-03-07,CMP00006,ADV0002,158567,2441,180,1012.81,2243.43
2025-03-08,CMP00006,ADV0002,157059,2095,63,1199.56,2267.3
2025-03-09,CMP00006,ADV0002,150937,2385,103,1237.28,2560.62
2025-03-10,CMP00006,ADV0002,115591,1643,88,1024.72,3112.4
2025-03-12,CMP00006,ADV0002,177871,1683,61,1314.56,3232.31
2025-03-13,CMP00006,ADV0002,249133,3383,207,1230.85,2698.15
2025-03-14,CMP00006,ADV0002,209762,2769,227,1189.67,2539.66
2025-03-15,CMP00006,ADV0002,193139,2375,178,1503.56,3385.16
2025-03-16,CMP00006,ADV0002,266791,4340,154,1851.87,3064.15
2025-03-17,CMP00006,ADV0002,192648,2785,218,1125.5,3121.35
2025-03-19,CMP00006,ADV0002,197404,2284,112,1650.08,4276.44
2025-03-20,CMP00006,ADV0002,125728,1620,113,1233.24,2807.49
2025-03-21,CMP00006,ADV0002,242775,3730,168,1796.59,6548.11
2025-03-22,CMP00006,ADV0002,311410,3544,235,1771.84,4380.35
2025-03-24,CMP00006,ADV0002,231018,4959,157,1371.7,3033.0
2025-03-25,CMP00006,ADV0002,155796,2840,156,1246.52,3159.38
2025-03-26,CMP00006,ADV0002,205849,2845,168,1627.01,3130.78
2025-03-28,CMP00006,ADV0002,334011,4971,241,2015.99,6720.08
2025-03-29,CMP00006,ADV0002,164400,2259,117,818.06,1318.99
2025-03-30,CMP00006,ADV0002,235351,6208,367,1477.57,2250.12
2025-03-31,CMP00006,ADV0002,238921,2892,155,1669.64,3984.71
2025-04-01,CMP00006,ADV0002,264963,4735,293,1560.9,3406.3
2025-04-02,CMP00006,ADV0002,289000,2701,128,2031.24,4435.1
2025-04-03,CMP00006,ADV0002,263775,3293,108,1969.76,3722.53
2025-04-04,CMP00006,ADV0002,144901,2121,59,1432.5,4200.25
2025-04-05,CMP00006,ADV0002,165269,2556,126,1196.87,3550.92
2025-04-06,CMP00006,ADV0002,248243,4160,141,1474.22,2997.78
2025-04-07,CMP00006,ADV0002,151929,2288,135,1273.14,2272.91
2025-04-08,CMP00006,ADV0002,191913,3293,194,1220.64,4499.99
2025-04-09,CMP00006,ADV0002,131211,1740,124,1134.98,2557.48
2025-04-10,CMP00006,ADV0002,216836,2601,115,2019.56,3567.95
2025-04-11,CMP00006,ADV0002,293119,6138,194,1600.81,2917.92
2025-04-12,CMP00006,ADV0002,279819,5138,245,1276.45,2163.62
2025-04-13,CMP00006,ADV0002,238978,3227,179,1487.4,2462.46
2025-04-15,CMP00006,ADV0002,226512,3843,310,1559.82,3975.89
2025-04-16,CMP00006,ADV0002,235529,4455,376,2008.25,4463.92
2025-04-18,CMP00006,ADV0002,206966,3123,150,1614.79,4590.52
2025-04-19,CMP00006,ADV0002,201259,2515,177,1243.37,3512.18
2025-04-20,CMP00006,ADV0002,308292,3280,124,1838.2,3360.71
2025-04-21,CMP00006,ADV0002,201353,2224,176,1513.27,2187.22
2025-04-22,CMP00006,ADV0002,204004,2348,130,1528.29,6024.72
2025-04-23,CMP00006,ADV0002,187189,2602,94,1233.89,1790.45
2025-04-24,CMP00006,ADV0002,251119,3763,155,2085.33,5157.14
2025-04-25,CMP00006,ADV0002,139207,2014,144,1051.39,2123.75
2025-04-26,CMP00006,ADV0002,215949,3405,114,1058.16,1828.32
2025-04-27,CMP00006,ADV0002,307207,4032,138,1948.86,4167.63
2025-04-28,CMP00006,ADV0002,129603,1702,73,813.9,2405.66
2025-05-06,CMP00007,ADV0002,76282,1722,18,523.83,1017.37
2025-05-07,CMP00007,ADV0002,87839,1271,43,679.4,1390.73
2025-05-08,CMP00007,ADV0002,47442,949,17,418.65,850.32
2025-05-09,CMP00007,ADV0002,62596,1356,24,531.88,1021.24
2025-05-10,CMP00007,ADV0002,74680,1757,43,392.24,1158.49
2025-05-11,CMP00007,ADV0002,70349,1674,18,475.02,826.07
2025-05-12,CMP00007,ADV0002,48591,1518,42,417.75,939.97
2025-05-14,CMP00007,ADV0002,60564,887,11,512.39,1021.16
2025-05-16,CMP00007,ADV0002,81635,1290,27,637.53,1504.34
2025-05-17,CMP00007,ADV0002,110909,2618,33,672.17,1340.02
2025-05-18,CMP00007,ADV0002,76060,1775,27,436.22,1087.23
2025-05-19,CMP00007,ADV0002,71674,1513,22,508.31,1672.1
2025-05-20,CMP00007,ADV0002,64749,1169,21,635.15,2086.3
2025-05-21,CMP00007,ADV0002,57465,1203,29,511.62,1275.53
2025-05-22,CMP00007,ADV0002,72045,1361,31,550.1,998.12
2025-05-24,CMP00007,ADV0002,88935,2150,34,472.11,890.68
2025-05-25,CMP00007,ADV0002,61948,1259,32,490.83,984.37
2025-05-26,CMP00007,ADV0002,49784,618,7,457.33,877.59
2025-05-27,CMP00007,ADV0002,92379,1239,37,541.19,1383.73
2025-05-28,CMP00007,ADV0002,66165,1055,28,553.58,995.34
2025-05-29,CMP00007,ADV0002,62299,921,12,401.26,675.03
2025-05-30,CMP00007,ADV0002,50213,794,20,371.54,533.36
2025-05-31,CMP00007,ADV0002,80996,1278,25,649.52,906.49
2025-06-03,CMP00007,ADV0002,57395,1171,23,443.6,821.81
2025-06-04,CMP00007,ADV0002,68347,1976,29,532.41,822.94
2025-06-05,CMP00007,ADV0002,41028,715,21,393.68,739.59
2025-06-06,CMP00007,ADV0002,85883,1288,26,562.82,1180.12
2025-06-12,CMP00007,ADV0002,90910,1482,16,736.46,1381.2
2025-06-13,CMP00007,ADV0002,74169,1200,12,597.86,1387.84
2025-06-14,CMP00007,ADV0002,37160,749,14,300.5,478.33
2025-06-15,CMP00007,ADV0002,73997,1031,12,483.4,1396.72
2025-06-17,CMP00007,ADV0002,75376,1302,30,493.2,1382.82
2025-06-18,CMP00007,ADV0002,102186,1114,15,684.34,1472.64
2025-06-19,CMP00007,ADV0002,42387,1294,31,391.26,946.29
2025-06-20,CMP00007,ADV0002,71570,1271,53,501.56,1021.14
2025-06-21,CMP00007,ADV0002,65604,1259,18,549.91,989.1
2025-06-22,CMP00007,ADV0002,108814,2796,54,672.35,1876.05
2025-06-23,CMP00007,ADV0002,64469,901,17,421.49,883.55
2025-06-24,CMP00007,ADV0002,74968,1385,22,517.71,565.27
2025-06-25,CMP00007,ADV0002,64207,1234,16,610.41,1877.13
2025-06-26,CMP00007,ADV0002,55503,864,22,655.63,1551.73
2025-06-27,CMP00007,ADV0002,73291,1516,24,497.79,1119.42
2025-06-28,CMP00007,ADV0002,79799,1641,41,571.33,811.94
2025-06-29,CMP00007,ADV0002,64790,776,10,433.18,726.08
2025-07-06,CMP00008,ADV0002,240674,4727,371,1504.81,3271.5
2025-07-07,CMP00008,ADV0002,274614,5044,582,2203.19,4262.14
2025-07-08,CMP00008,ADV0002,189090,2937,259,1250.21,2853.99
2025-07-09,CMP00008,ADV0002,229295,3937,137,1755.99,5500.09
2025-07-11,CMP00008,ADV0002,211892,2692,228,1374.94,3284.3
2025-07-12,CMP00008,ADV0002,228637,5325,317,1460.29,4032.72
2025-07-13,CMP00008,ADV0002,219545,3954,323,1592.42,5635.47
2025-07-15,CMP00008,ADV0002,150145,2486,134,1014.13,3136.91
2025-07-16,CMP00008,ADV0002,150061,1854,113,1193.67,3235.86
2025-07-17,CMP00008,ADV0002,258737,5871,367,1917.57,3635.07
2025-07-18,CMP00008,ADV0002,233781,4591,363,1634.44,2450.31
2025-07-19,CMP00008,ADV0002,279900,3671,157,1759.45,2971.14
2025-07-20,CMP00008,ADV0002,134801,2093,102,768.37,1146.41
2025-07-21,CMP00008,ADV0002,157872,2970,216,1423.41,4037.86
2025-07-22,CMP00008,ADV0002,253106,2822,188,1669.45,3316.34
2025-07-23,CMP00008,ADV0002,147520,3551,197,1191.86,2365.52
2025-07-25,CMP00008,ADV0002,223702,3624,159,1506.66,4255.66
2025-07-27,CMP00008,ADV0002,306557,6132,415,1669.08,3089.78
2025-07-28,CMP00008,ADV0002,157745,1649,185,1052.08,2105.31
2025-07-29,CMP00008,ADV0002,128434,2264,169,1296.18,3175.49
2025-07-31,CMP00008,ADV0002,142635,1996,164,741.63,1129.26
2025-08-01,CMP00008,ADV0002,174366,3920,149,1232.49,2172.78
2025-08-02,CMP00008,ADV0002,151916,1319,108,901.89,2241.16
2025-08-03,CMP00008,ADV0002,179350,2179,167,1293.9,3153.08
2025-08-04,CMP00008,ADV0002,202769,4574,241,1298.89,2368.7
2025-08-06,CMP00008,ADV0002,258324,3974,335,1698.65,4721.84
2025-08-07,CMP00008,ADV0002,195246,3236,294,1263.66,4143.99
2025-08-08,CMP00008,ADV0002,192595,2762,202,1230.08,2712.73
2025-08-09,CMP00008,ADV0002,177297,2004,113,1049.44,1676.83
2025-08-10,CMP00008,ADV0002,240182,3893,401,1175.33,3237.26
2025-08-11,CMP00008,ADV0002,237618,3407,209,1559.28,4525.27
2025-08-12,CMP00008,ADV0002,209938,2444,112,1383.84,2716.85
2025-08-13,CMP00008,ADV0002,167645,2174,84,1238.01,2697.48
2025-08-14,CMP00008,ADV0002,176662,2752,117,1087.04,2762.86
2025-08-15,CMP00008,ADV0002,177013,3516,220,981.29,1664.5
2025-08-16,CMP00008,ADV0002,150594,2711,217,785.99,2495.89
2025-08-17,CMP00008,ADV0002,123649,1571,93,867.07,2082.81
2025-08-18,CMP00008,ADV0002,196119,4061,250,1708.61,3668.04
2025-08-20,CMP00008,ADV0002,224977,2364,216,1432.85,3443.48
2025-08-21,CMP00008,ADV0002,180001,3149,255,1200.43,1776.45
2025-08-22,CMP00008,ADV0002,264910,3292,180,1698.35,4183.39
2025-08-23,CMP00008,ADV0002,240650,5306,332,1524.76,3483.99
2025-08-24,CMP00008,ADV0002,230976,3775,207,1250.82,2688.78
2025-08-25,CMP00008,ADV0002,168566,3003,178,1273.41,3498.04
2025-08-27,CMP00008,ADV0002,168941,3158,192,1096.18,2187.78
2025-08-29,CMP00008,ADV0002,155549,2924,164,1466.59,2396.66
2025-08-30,CMP00008,ADV0002,194733,3565,237,1271.44,2532.07
2025-08-31,CMP00008,ADV0002,205781,3340,117,1438.75,3376.72
2025-09-01,CMP00008,ADV0002,135848,2035,103,966.61,1373.73
2025-09-02,CMP00008,ADV0002,233041,3705,240,1425.72,2885.41
2025-09-03,CMP00008,ADV0002,154216,2891,136,1101.5,2053.98
2025-09-04,CMP00008,ADV0002,204891,4030,297,1546.39,3901.09
2025-09-05,CMP00008,ADV0002,154771,2751,209,1026.86,2911.41
2025-09-06,CMP00008,ADV0002,158241,3285,207,1129.77,2753.33
2025-09-07,CMP00008,ADV0002,282746,4534,187,1624.1,3454.94
2025-09-08,CMP00008,ADV0002,85902,1746,135,890.96,1984.66
2025-09-10,CMP00008,ADV0002,336236,4729,282,2149.78,5192.57
2025-09-11,CMP00008,ADV0002,82773,1771,116,694.65,1548.89
2025-09-13,CMP00008,ADV0002,144923,2234,130,1079.77,3225.4
2025-09-14,CMP00008,ADV0002,285613,5031,796,1338.81,3137.83
2025-09-15,CMP00008,ADV0002,244987,3209,255,1482.83,4475.15
2025-09-16,CMP00008,ADV0002,166218,3277,280,1322.23,3330.81
2025-09-17,CMP00008,ADV0002,152287,2862,126,927.04,2087.24
2025-09-18,CMP00008,ADV0002,198973,3568,118,1451.06,4043.19
2025-09-19,CMP00008,ADV0002,251827,3418,360,1824.22,5464.77
2025-09-20,CMP00008,ADV0002,76882,1298,101,645.7,1269.57
2025-09-21,CMP00008,ADV0002,122549,2172,169,933.2,1426.93
2025-09-22,CMP00008,ADV0002,234628,5090,860,1394.16,3197.41
2025-09-23,CMP00008,ADV0002,224467,5022,187,1383.95,1955.7
2025-09-24,CMP00008,ADV0002,246905,2354,327,1557.75,4138.42
2025-09-25,CMP00008,ADV0002,233199,3366,267,1727.95,3245.44
2025-09-26,CMP00008,ADV0002,179798,2217,131,1431.08,3031.38
2025-09-27,CMP00008,ADV0002,204209,4129,301,1266.46,3273.36
2025-09-28,CMP00008,ADV0002,199516,3676,333,1159.61,4745.51
2025-09-29,CMP00008,ADV0002,153214,2509,226,1375.13,2965.38
2025-10-01,CMP00008,ADV0002,161404,3564,313,1149.85,2648.99
2025-10-02,CMP00008,ADV0002,104427,1626,124,991.85,2458.45
2025-10-03,CMP00008,ADV0002,132171,2244,203,1125.98,2902.53
2025-10-04,CMP00008,ADV0002,213210,2940,187,1595.61,4747.91
2025-10-07,CMP00008,ADV0002,279054,4438,404,1490.12,3223.89
2025-10-08,CMP00008,ADV0002,219968,2965,241,1536.26,4946.25
2025-10-11,CMP00008,ADV0002,149556,3363,256,1069.76,2222.53
2025-10-12,CMP00008,ADV0002,188926,3287,176,1200.94,3193.68
2025-10-13,CMP00008,ADV0002,233588,5220,460,1174.52,1766.87
2025-10-15,CMP00008,ADV0002,172378,3763,275,1324.84,2589.41
2025-10-16,CMP00008,ADV0002,236779,2336,198,1219.81,2071.23
2025-10-18,CMP00008,ADV0002,214273,3105,202,1507.93,2844.48
2025-10-19,CMP00008,ADV0002,190097,2073,113,1485.84,3705.84
2025-10-20,CMP00008,ADV0002,184170,2302,144,1354.87,2233.01
2025-10-21,CMP00008,ADV0002,171350,2154,117,1163.02,2120.18
2025-10-22,CMP00008,ADV0002,192226,3072,175,1406.92,2391.76
2025-10-23,CMP00008,ADV0002,115338,2401,149,961.35,2523.58
2025-10-24,CMP00008,ADV0002,182919,3864,262,1417.51,2227.39
2025-10-25,CMP00008,ADV0002,194621,3008,402,1484.71,2115.65
2025-10-26,CMP00008,ADV0002,199195,3152,212,1400.88,2439.56
2025-10-27,CMP00008,ADV0002,160490,2520,274,1282.19,2890.67
2025-10-28,CMP00008,ADV0002,193876,3215,357,1593.16,2960.53
2025-10-29,CMP00008,ADV0002,180156,3109,119,1314.47,4753.68
2025-10-30,CMP00008,ADV0002,139439,2595,95,955.35,2034.6
2025-10-31,CMP00008,ADV0002,155033,2578,291,981.78,2738.08
2025-11-01,CMP00008,ADV0002,175642,2853,193,1840.25,6687.74
2025-11-02,CMP00008,ADV0002,147311,2653,235,1598.1,3045.25
2025-11-04,CMP00008,ADV0002,120023,2252,156,1703.21,3576.5
2025-11-06,CMP00008,ADV0002,168440,3283,202,1652.27,3503.41
2025-11-07,CMP00008,ADV0002,261022,5272,273,2213.97,3093.28
2025-11-08,CMP00008,ADV0002,127795,2818,115,1232.35,2436.28
2025-11-09,CMP00008,ADV0002,303251,5076,395,2007.48,6443.58
2025-11-10,CMP00008,ADV0002,126510,2082,308,1081.52,2286.81
2025-11-11,CMP00008,ADV0002,160376,2349,125,1543.27,3285.2
2025-11-12,CMP00008,ADV0002,233387,5653,349,2548.19,4760.76
2025-11-13,CMP00008,ADV0002,81847,1675,179,1102.33,2475.34
2025-11-14,CMP00008,ADV0002,174338,2608,138,1456.59,2851.55
2025-11-15,CMP00008,ADV0002,126087,1409,119,1423.68,3826.44
2025-11-17,CMP00008,ADV0002,135224,1584,44,1623.26,3623.06
2025-11-18,CMP00008,ADV0002,178861,3705,309,2155.79,4562.11
2025-11-19,CMP00008,ADV0002,243022,3714,244,2373.16,4927.53
2025-11-20,CMP00008,ADV0002,220818,2643,148,2134.35,7491.4
2025-11-21,CMP00008,ADV0002,120580,2084,68,1424.2,2149.83
2025-11-22,CMP00008,ADV0002,139756,2690,97,1256.88,3067.73
2025-11-24,CMP00008,ADV0002,123891,1990,136,1606.42,3420.3
2025-11-26,CMP00008,ADV0002,241203,4906,315,2291.29,4822.78
2025-11-27,CMP00008,ADV0002,275786,3809,190,2314.74,5538.24
2025-11-28,CMP00008,ADV0002,153730,1994,81,2116.66,7346.24
2025-11-30,CMP00008,ADV0002,244614,3478,164,1922.26,3307.78
2025-12-01,CMP00008,ADV0002,165648,2180,79,1782.49,4749.11
2025-12-02,CMP00008,ADV0002,401398,7296,711,2857.44,5598.23
2025-12-03,CMP00008,ADV0002,180356,3233,138,1591.1,4667.7
2025-12-16,CMP00009,ADV0002,61092,1126,57,553.5,1466.42
2025-12-17,CMP00009,ADV0002,31995,505,37,355.53,707.66
2025-12-18,CMP00009,ADV0002,35832,709,56,339.38,812.09
2025-12-19,CMP00009,ADV0002,35419,600,15,327.34,930.89
2025-12-20,CMP00009,ADV0002,62107,791,53,367.07,717.36
2025-12-21,CMP00009,ADV0002,34813,286,18,358.38,1413.47
2025-12-22,CMP00009,ADV0002,44951,1106,44,385.2,657.37
2025-12-23,CMP00009,ADV0002,29761,466,30,373.31,792.11
2025-12-24,CMP00009,ADV0002,32419,643,43,377.42,875.62
2025-12-25,CMP00009,ADV0002,55796,683,41,487.13,1434.09
2025-12-26,CMP00009,ADV0002,36307,728,22,342.11,743.0
2025-12-27,CMP00009,ADV0002,37289,826,70,357.14,735.87
2025-12-28,CMP00009,ADV0002,77595,1719,111,514.95,929.78
2025-12-29,CMP00009,ADV0002,30279,628,42,269.99,464.66
2025-12-31,CMP00009,ADV0002,35370,460,14,305.46,735.86
2024-07-02,CMP00010,ADV0002,123527,1726,122,1347.25,2509.03
2024-07-03,CMP00010,ADV0002,176712,2927,268,1369.31,3136.81
2024-07-05,CMP00010,ADV0002,141899,1501,96,1178.54,1771.61
2024-07-06,CMP00010,ADV0002,254002,3976,338,1937.51,4946.51
2024-07-08,CMP00010,ADV0002,237648,3857,138,1411.46,1886.32
2024-07-09,CMP00010,ADV0002,148380,2732,224,1253.29,3533.84
2024-07-10,CMP00010,ADV0002,342874,3256,180,2076.09,3076.74
2024-07-11,CMP00010,ADV0002,246409,3039,168,1579.73,3628.61
2024-07-12,CMP00010,ADV0002,266235,3527,246,1513.31,2489.45
2024-07-13,CMP00010,ADV0002,235851,3647,148,1302.07,3378.93
2024-07-14,CMP00010,ADV0002,270579,4616,309,1448.52,3403.18
2024-07-15,CMP00010,ADV0002,278960,3963,230,1987.07,3984.4
2024-07-17,CMP00010,ADV0002,273589,2873,126,1972.8,4287.1
2024-07-18,CMP00010,ADV0002,202981,2682,221,1694.51,3642.81
2024-07-20,CMP00010,ADV0002,358712,5163,275,1946.51,3837.41
2024-07-21,CMP00010,ADV0002,103002,1622,189,850.65,1525.78
2024-07-22,CMP00010,ADV0002,172428,2961,88,1332.55,1777.34
2024-07-23,CMP00010,ADV0002,134821,1619,51,1065.32,2797.53
2024-07-24,CMP00010,ADV0002,201182,2251,114,2001.34,4711.6
2024-07-25,CMP00010,ADV0002,168520,2998,226,1031.95,2313.86
2024-07-26,CMP00010,ADV0002,224047,4974,219,1649.11,4174.41
2024-07-27,CMP00010,ADV0002,181191,2901,219,1264.79,2726.68
2024-07-28,CMP00010,ADV0002,157503,2074,74,1249.46,4288.03
2024-07-29,CMP00010,ADV0002,286411,5173,335,1454.68,3609.64
2024-07-30,CMP00010,ADV0002,207610,3030,95,1773.29,3332.57
2024-07-31,CMP00010,ADV0002,275667,3069,160,2087.79,5172.24
2024-08-02,CMP00010,ADV0002,211593,3243,106,1289.98,2236.23
2024-08-03,CMP00010,ADV0002,253140,3960,172,1930.72,3321.02
2024-08-07,CMP00011,ADV0002,190842,4034,25,1082.74,1622.42
2024-08-08,CMP00011,ADV0002,219229,3750,40,1532.62,3385.69
2024-08-09,CMP00011,ADV0002,158413,4458,41,1216.17,3588.66
2024-08-10,CMP00011,ADV0002,146430,3306,23,1140.12,2776.01
2024-08-11,CMP00011,ADV0002,319910,9632,92,2004.82,8332.09
2024-08-12,CMP00011,ADV0002,227710,8186,67,1206.3,2525.09
2024-08-14,CMP00011,ADV0002,315338,6936,47,1805.54,4516.54
2024-08-15,CMP00011,ADV0002,200869,6680,41,1678.82,3615.34
2024-08-16,CMP00011,ADV0002,310945,5371,47,1615.89,5390.12
2024-08-17,CMP00011,ADV0002,188532,5259,40,1194.0,2975.71
2024-08-18,CMP00011,ADV0002,118357,3010,12,853.01,2029.41
2024-08-19,CMP00011,ADV0002,215761,5380,50,1435.08,2982.38
2024-08-20,CMP00011,ADV0002,149982,4643,45,1318.91,3488.55
2024-08-21,CMP00011,ADV0002,211532,4553,30,1695.83,6905.52
2024-08-23,CMP00011,ADV0002,316210,10911,234,1808.53,3565.23
2024-08-24,CMP00011,ADV0002,153122,2015,18,865.9,1689.95
2024-08-25,CMP00011,ADV0002,334205,10185,106,2000.57,5877.73
2024-08-26,CMP00011,ADV0002,123218,4079,51,1087.41,2230.6
2024-08-27,CMP00011,ADV0002,597341,13605,131,2616.02,4311.15
2024-08-28,CMP00011,ADV0002,209094,8092,70,1457.83,3487.18
2024-08-29,CMP00011,ADV0002,121707,2553,23,1035.1,3135.83
2024-08-30,CMP00011,ADV0002,90174,1535,16,839.39,2027.85
2024-08-31,CMP00011,ADV0002,295450,4243,60,2164.42,5339.8
2024-09-01,CMP00011,ADV0002,175952,3458,41,1478.1,2200.52
2024-09-02,CMP00011,ADV0002,173150,3082,21,1212.27,2667.32
2024-09-03,CMP00011,ADV0002,186575,3123,13,1311.48,3948.37
2024-09-04,CMP00011,ADV0002,250257,7053,47,1560.48,4119.41
2024-09-05,CMP00011,ADV0002,165205,4238,54,1171.97,2247.38
2024-09-06,CMP00011,ADV0002,145410,2471,22,1102.43,3552.81
2024-09-07,CMP00011,ADV0002,277159,5864,31,1515.49,2949.66
2024-09-08,CMP00011,ADV0002,191505,4908,29,966.72,1675.22
2024-09-10,CMP00011,ADV0002,166465,4726,26,1309.44,2097.16
2024-09-12,CMP00011,ADV0002,281811,8927,85,1796.67,4298.48
2024-09-13,CMP00011,ADV0002,179878,3706,33,1233.25,3195.97
2024-09-14,CMP00011,ADV0002,222594,4878,49,1417.98,2959.97
2024-09-16,CMP00011,ADV0002,267942,6322,62,1681.67,2641.09
2024-09-17,CMP00011,ADV0002,113765,3086,30,1183.54,1944.7
2024-09-18,CMP00011,ADV0002,112586,3018,29,1204.17,2500.93
2024-09-19,CMP00011,ADV0002,181330,4000,37,1085.9,2360.07
2024-09-20,CMP00011,ADV0002,202381,5756,61,1289.24,3124.64
2024-09-21,CMP00011,ADV0002,185435,3587,39,1474.92,3895.5
2024-09-23,CMP00011,ADV0002,242192,5293,44,1643.98,4251.34
2024-09-24,CMP00011,ADV0002,279640,5054,61,1810.01,4027.19
2024-09-25,CMP00011,ADV0002,220409,7099,65,1366.37,2449.02
2024-09-26,CMP00011,ADV0002,200414,6381,60,1487.15,2431.35
2024-09-28,CMP00011,ADV0002,233028,6325,52,1815.53,3786.27
2024-09-30,CMP00011,ADV0002,113214,2842,17,994.11,2031.12
2024-10-01,CMP00011,ADV0002,258784,7722,56,1674.98,3659.21
2024-10-03,CMP00011,ADV0002,181305,4224,30,1337.59,2271.19
2024-10-04,CMP00011,ADV0002,217234,4614,39,1334.22,2750.13
2024-10-05,CMP00011,ADV0002,550475,10450,112,2285.83,4260.2
2024-10-06,CMP00011,ADV0002,227840,3764,17,1388.16,4296.77
2024-10-07,CMP00011,ADV0002,177154,4521,70,1255.25,2362.0
2024-10-08,CMP00011,ADV0002,218341,4648,48,1111.63,3625.46
2024-10-09,CMP00011,ADV0002,182162,5199,36,1474.3,5039.87
2024-10-10,CMP00011,ADV0002,151969,3543,22,1217.74,2993.92
2024-10-11,CMP00011,ADV0002,125470,2427,18,955.43,1708.57
2024-10-12,CMP00011,ADV0002,243672,4201,13,1929.39,3107.84
2024-10-13,CMP00011,ADV0002,144570,4598,43,1041.03,3044.1
2024-10-15,CMP00011,ADV0002,204739,3150,21,1099.3,1848.46
2024-10-16,CMP00011,ADV0002,191503,3772,17,1265.02,4042.12
2024-10-17,CMP00011,ADV0002,184014,3896,23,1052.89,1972.55
2024-10-18,CMP00011,ADV0002,157511,3676,38,1225.64,1992.86
2024-10-19,CMP00011,ADV0002,147648,2946,30,1104.5,3429.59
2024-10-20,CMP00011,ADV0002,227303,4413,38,1605.0,3515.46
2024-10-21,CMP00011,ADV0002,213825,5292,49,1000.77,1941.49
2024-10-22,CMP00011,ADV0002,184809,5033,42,1172.03,3350.13
2024-10-23,CMP00011,ADV0002,150930,4258,42,1337.74,3617.21
2024-10-24,CMP00011,ADV0002,171297,4519,38,1521.6,2983.98
2024-10-25,CMP00011,ADV0002,304383,6192,30,1828.77,3298.9
2024-10-26,CMP00011,ADV0002,202738,4856,65,1229.42,3385.94
2024-10-27,CMP00011,ADV0002,260361,4915,43,1618.09,3523.95
2024-10-28,CMP00011,ADV0002,221449,6879,60,1747.77,3172.21
2024-10-29,CMP00011,ADV0002,206512,4720,37,1698.14,3579.22
2024-10-30,CMP00011,ADV0002,134032,2929,26,1055.59,1747.45
2024-10-31,CMP00011,ADV0002,129484,3405,40,861.48,1607.26
2024-11-02,CMP00011,ADV0002,285268,6048,62,1645.83,3982.18
2024-11-04,CMP00011,ADV0002,154502,4172,30,1838.51,2968.68
2024-11-05,CMP00011,ADV0002,171709,4675,53,1904.24,3941.83
2024-11-06,CMP00011,ADV0002,144372,3465,24,2019.72,6233.07
2024-11-07,CMP00011,ADV0002,125806,3910,45,1795.31,4923.57
2024-11-08,CMP00011,ADV0002,259976,4877,26,2329.04,6666.47
2024-11-09,CMP00011,ADV0002,280604,6125,42,2045.78,2355.95
2024-11-10,CMP00011,ADV0002,193331,3145,31,1449.41,3339.17
2024-11-11,CMP00011,ADV0002,257961,4369,30,2473.7,7196.16
2024-11-12,CMP00011,ADV0002,163258,4263,41,1635.82,3456.21
2024-11-13,CMP00011,ADV0002,184679,3572,23,2191.05,4123.92
2024-11-14,CMP00011,ADV0002,143076,3489,34,1690.04,6699.74
2024-11-15,CMP00011,ADV0002,187668,6013,92,1800.3,4499.4
