campaign_id,advertiser_id,objective,start_date,end_date
CMP01807,ADV0193,Conversions,2025-01-12,2025-06-22
CMP01808,ADV0193,Traffic,2025-06-22,2025-08-26
CMP01809,ADV0193,Conversions,2025-08-30,2025-12-31
CMP01810,ADV0193,Traffic,2024-07-01,2024-10-22
CMP01811,ADV0193,Reach,2024-10-30,2024-12-30
CMP01812,ADV0193,App Installs,2025-01-06,2025-03-29
CMP01813,ADV0193,Conversions,2025-04-05,2025-07-13
CMP01814,ADV0193,Reach,2025-07-17,2025-12-18
CMP01815,ADV0193,Conversions,2024-07-11,2024-12-15
CMP01816,ADV0193,App Installs,2024-12-25,2025-02-18
CMP01817,ADV0193,Reach,2025-02-22,2025-06-07
CMP01818,ADV0193,Conversions,2025-06-24,2025-09-04
CMP01819,ADV0193,Traffic,2025-09-11,2025-11-25
CMP01820,ADV0193,Conversions,2025-11-27,2025-12-31
CMP01821,ADV0194,Traffic,2024-07-01,2024-08-20
CMP01822,ADV0194,Video Views,2024-08-25,2024-12-08
CMP01823,ADV0194,Traffic,2024-12-10,2025-02-26
CMP01824,ADV0195,App Installs,2024-07-01,2024-08-30
CMP01825,ADV0196,Conversions,2024-07-05,2024-10-11
CMP01826,ADV0196,App Installs,2024-10-14,2024-12-04
CMP01827,ADV0196,App Installs,2024-12-04,2025-02-19
CMP01828,ADV0196,Traffic,2025-02-25,2025-04-22
CMP01829,ADV0196,Traffic,2025-05-03,2025-08-03
CMP01830,ADV0196,Traffic,2025-08-17,2025-10-24
CMP01831,ADV0197,Conversions,2024-07-02,2024-10-10
CMP01832,ADV0198,Conversions,2024-07-01,2024-07-22
CMP01833,ADV0198,Conversions,2024-07-25,2024-11-11
CMP01834,ADV0198,Conversions,2024-07-01,2024-07-24
CMP01835,ADV0198,Conversions,2024-08-09,2024-11-04
CMP01836,ADV0199,App Installs,2024-07-01,2024-08-27
CMP01837,ADV0199,Traffic,2024-08-30,2024-12-19
CMP01838,ADV0199,Conversions,2024-12-27,2025-05-11
CMP01839,ADV0199,Reach,2025-05-24,2025-10-22
CMP01840,ADV0199,Reach,2025-10-26,2025-12-11
CMP01841,ADV0199,Traffic,2025-12-16,2025-12-31
CMP01842,ADV0199,Conversions,2024-07-01,2024-07-10
CMP01843,ADV0199,Video Views,2024-07-27,2024-12-10
CMP01844,ADV0199,Video Views,2024-12-16,2025-03-16
CMP01845,ADV0199,App Installs,2025-03-18,2025-06-25
CMP01846,ADV0199,Traffic,2025-06-25,2025-10-21
CMP01847,ADV0199,Conversions,2025-10-21,2025-12-31
CMP01848,ADV0200,Conversions,2024-07-01,2024-07-12
CMP01849,ADV0200,Video Views,2024-07-27,2024-09-16
CMP01850,ADV0200,Conversions,2024-10-03,2025-02-03
CMP01851,ADV0200,Video Views,2025-02-19,2025-05-22
CMP01852,ADV0200,Traffic,2025-06-02,2025-11-13
CMP01853,ADV0200,App Installs,2025-11-22,2025-12-31
CMP01854,ADV0201,Traffic,2024-07-01,2024-11-10
CMP01855,ADV0201,Traffic,2024-11-24,2025-02-26
CMP01856,ADV0201,App Installs,2024-07-01,2024-09-24
CMP01857,ADV0201,Traffic,2024-10-07,2025-02-26
CMP01858,ADV0202,App Installs,2024-07-01,2024-09-19
CMP01859,ADV0202,Conversions,2024-09-23,2025-01-19
CMP01860,ADV0202,Traffic,2025-02-04,2025-06-03
CMP01861,ADV0202,Video Views,2025-06-19,2025-09-13
CMP01862,ADV0202,Conversions,2025-09-21,2025-12-31
CMP01863,ADV0202,App Installs,2024-07-01,2024-09-02
CMP01864,ADV0202,Conversions,2024-09-07,2024-12-24
CMP01865,ADV0202,Conversions,2024-12-30,2025-02-17
CMP01866,ADV0202,Conversions,2025-03-01,2025-04-30
CMP01867,ADV0202,Traffic,2025-05-12,2025-07-11
CMP01868,ADV0202,App Installs,2025-07-24,2025-11-25
CMP01869,ADV0202,Conversions,2025-12-08,2025-12-31
CMP01870,ADV0202,Reach,2024-07-01,2024-07-15
CMP01871,ADV0202,Conversions,2024-07-21,2024-09-10
CMP01872,ADV0202,App Installs,2024-09-27,2025-01-05
CMP01873,ADV0202,Conversions,2025-01-20,2025-04-09
CMP01874,ADV0202,Conversions,2025-04-22,2025-09-14
CMP01875,ADV0202,Traffic,2025-10-01,2025-12-31
CMP01876,ADV0203,Conversions,2024-07-03,2024-09-06
CMP01877,ADV0203,Reach,2024-09-17,2024-09-29
CMP01878,ADV0204,Video Views,2024-07-01,2024-08-07
CMP01879,ADV0204,App Installs,2024-08-11,2025-01-10
CMP01880,ADV0204,Video Views,2025-01-15,2025-04-12
CMP01881,ADV0204,Traffic,2025-04-23,2025-09-30
CMP01882,ADV0204,Conversions,2025-10-05,2025-12-22
CMP01883,ADV0204,Reach,2024-07-01,2024-10-10
CMP01884,ADV0204,Conversions,2024-10-18,2025-01-17
CMP01885,ADV0204,Video Views,2025-01-21,2025-03-16
CMP01886,ADV0204,Traffic,2025-03-21,2025-05-24
CMP01887,ADV0204,Conversions,2025-05-26,2025-10-30
CMP01888,ADV0204,Conversions,2025-11-10,2025-12-31
CMP01889,ADV0205,Conversions,2024-07-09,2024-07-31
CMP01890,ADV0205,Traffic,2024-07-01,2024-07-31
CMP01891,ADV0205,App Installs,2024-07-16,2024-07-31
CMP01892,ADV0206,App Installs,2024-07-01,2024-09-24
CMP01893,ADV0206,Reach,2024-10-02,2024-11-16
CMP01894,ADV0206,Conversions,2024-11-18,2025-04-25
CMP01895,ADV0206,Video Views,2025-04-27,2025-09-18
CMP01896,ADV0206,Conversions,2025-09-27,2025-11-29
CMP01897,ADV0206,Conversions,2025-12-02,2025-12-31
CMP01898,ADV0206,Conversions,2024-07-01,2024-07-26
CMP01899,ADV0206,Traffic,2024-08-12,2024-10-19
CMP01900,ADV0206,Conversions,2024-10-19,2025-01-31
CMP01901,ADV0206,Reach,2025-02-06,2025-03-26
CMP01902,ADV0206,Video Views,2025-03-30,2025-08-30
CMP01903,ADV0206,Reach,2025-09-08,2025-12-31
CMP01904,ADV0206,Conversions,2024-07-01,2024-08-13
CMP01905,ADV0206,Reach,2024-08-27,2024-12-10
CMP01906,ADV0206,Video Views,2024-12-20,2025-05-31
CMP01907,ADV0206,App Installs,2025-06-07,2025-10-12
CMP01908,ADV0206,App Installs,2025-10-27,2025-12-31
CMP01909,ADV0207,App Installs,2024-07-01,2024-08-22
CMP01910,ADV0207,Traffic,2024-09-05,2025-01-15
CMP01911,ADV0207,Reach,2025-01-29,2025-06-22
CMP01912,ADV0207,Video Views,2025-07-02,2025-09-18
CMP01913,ADV0207,Traffic,2025-09-29,2025-12-31
CMP01914,ADV0207,Conversions,2024-07-01,2024-09-20
CMP01915,ADV0207,Reach,2024-09-25,2024-12-02
CMP01916,ADV0207,App Installs,2024-12-17,2025-05-28
CMP01917,ADV0207,Conversions,2025-06-04,2025-09-11
CMP01918,ADV0207,Conversions,2025-09-22,2025-12-31
CMP01919,ADV0208,Conversions,2024-07-01,2024-07-19
CMP01920,ADV0208,Conversions,2024-07-19,2024-09-27
CMP01921,ADV0208,Conversions,2024-09-29,2025-01-31
CMP01922,ADV0208,Conversions,2025-01-31,2025-04-13
CMP01923,ADV0208,Video Views,2025-04-21,2025-09-29
CMP01924,ADV0208,Conversions,2025-10-15,2025-12-31
CMP01925,ADV0208,App Installs,2024-07-19,2024-10-29
CMP01926,ADV0208,App Installs,2024-11-14,2025-04-07
CMP01927,ADV0208,App Installs,2025-04-10,2025-07-22
CMP01928,ADV0208,Conversions,2025-07-27,2025-10-04
CMP01929,ADV0208,Conversions,2025-10-16,2025-12-16
CMP01930,ADV0208,Conversions,2025-12-21,2025-12-31
CMP01931,ADV0209,Conversions,2024-07-12,2024-09-30
CMP01932,ADV0209,App Installs,2024-10-15,2025-02-02
CMP01933,ADV0209,Conversions,2025-02-17,2025-07-04
CMP01934,ADV0209,App Installs,2025-07-07,2025-09-11
CMP01935,ADV0209,Conversions,2025-09-18,2025-12-31
CMP01936,ADV0209,Traffic,2024-07-01,2024-08-03
CMP01937,ADV0209,Video Views,2024-08-10,2024-10-11
CMP01938,ADV0209,Conversions,2024-10-18,2025-01-07
CMP01939,ADV0209,Reach,2025-01-21,2025-04-04
CMP01940,ADV0209,Conversions,2025-04-15,2025-08-05
CMP01941,ADV0209,Video Views,2025-08-18,2025-11-04
CMP01942,ADV0209,Traffic,2025-11-08,2025-12-31
CMP01943,ADV0209,Conversions,2024-07-16,2024-10-04
CMP01944,ADV0209,Conversions,2024-10-08,2024-12-06
CMP01945,ADV0209,App Installs,2024-12-21,2025-05-28
CMP01946,ADV0209,Traffic,2025-06-07,2025-08-26
CMP01947,ADV0209,Reach,2025-09-07,2025-11-24
CMP01948,ADV0209,Traffic,2025-12-02,2025-12-31
CMP01949,ADV0210,App Installs,2024-07-01,2024-08-01
CMP01950,ADV0210,Video Views,2024-08-01,2024-10-29
CMP01951,ADV0211,Traffic,2024-07-07,2024-10-21
CMP01952,ADV0211,Video Views,2024-10-29,2025-02-16
CMP01953,ADV0211,Traffic,2025-02-22,2025-04-13
CMP01954,ADV0211,Traffic,2025-04-30,2025-05-26
CMP01955,ADV0212,App Installs,2024-07-01,2024-08-12
CMP01956,ADV0212,Conversions,2024-08-26,2024-11-05
CMP01957,ADV0212,Reach,2024-11-11,2025-02-16
CMP01958,ADV0212,Traffic,2025-02-17,2025-06-28
CMP01959,ADV0212,App Installs,2025-07-12,2025-11-11
CMP01960,ADV0212,App Installs,2025-11-11,2025-12-31
CMP01961,ADV0212,App Installs,2024-07-01,2024-07-18
CMP01962,ADV0212,App Installs,2024-07-27,2024-09-18
CMP01963,ADV0212,Traffic,2024-10-01,2024-12-20
CMP01964,ADV0212,Conversions,2024-12-31,2025-03-05
CMP01965,ADV0212,Conversions,2025-03-19,2025-07-20
CMP01966,ADV0212,Conversions,2025-08-06,2025-09-21
CMP01967,ADV0212,App Installs,2025-09-30,2025-12-31
CMP01968,ADV0212,Conversions,2024-07-01,2024-11-04
CMP01969,ADV0212,Reach,2024-11-15,2025-03-15
CMP01970,ADV0212,Traffic,2025-03-26,2025-09-04
CMP01971,ADV0212,Conversions,2025-09-13,2025-12-31
CMP01972,ADV0212,Video Views,2024-07-01,2024-08-24
CMP01973,ADV0212,Conversions,2024-08-28,2024-10-27
CMP01974,ADV0212,Traffic,2024-11-11,2025-01-31
CMP01975,ADV0212,Conversions,2025-02-01,2025-03-19
CMP01976,ADV0212,Conversions,2025-03-23,2025-08-23
CMP01977,ADV0212,Conversions,2025-09-07,2025-12-14
CMP01978,ADV0213,Traffic,2024-07-01,2024-07-31
CMP01979,ADV0213,Video Views,2024-08-10,2024-10-07
CMP01980,ADV0213,App Installs,2024-10-21,2025-02-17
CMP01981,ADV0213,Conversions,2024-07-01,2024-07-18
CMP01982,ADV0213,Reach,2024-08-04,2024-09-30
CMP01983,ADV0213,Conversions,2024-09-30,2024-11-25
CMP01984,ADV0213,Conversions,2024-11-26,2025-02-26
CMP01985,ADV0213,Traffic,2024-07-01,2024-08-07
CMP01986,ADV0213,Video Views,2024-08-18,2024-11-07
CMP01987,ADV0213,Video Views,2024-11-18,2025-01-29
CMP01988,ADV0213,App Installs,2025-02-06,2025-02-26
CMP01989,ADV0214,Conversions,2024-07-01,2024-07-18
CMP01990,ADV0214,Reach,2024-07-30,2024-09-15
CMP01991,ADV0214,Conversions,2024-10-02,2024-10-29
CMP01992,ADV0215,Reach,2024-07-03,2024-09-23
CMP01993,ADV0216,Conversions,2024-07-01,2024-07-15
CMP01994,ADV0216,Conversions,2024-07-30,2025-01-09
CMP01995,ADV0216,Traffic,2025-01-10,2025-05-25
CMP01996,ADV0216,Reach,2025-05-29,2025-11-01
CMP01997,ADV0216,App Installs,2025-11-01,2025-12-31
CMP01998,ADV0216,Video Views,2024-07-04,2024-09-20
CMP01999,ADV0216,Traffic,2024-10-03,2025-01-25
CMP02000,ADV0216,Conversions,2025-02-06,2025-06-26
CMP02001,ADV0216,Video Views,2025-07-08,2025-08-31
CMP02002,ADV0216,Reach,2025-09-17,2025-11-05
CMP02003,ADV0216,Conversions,2025-11-22,2025-12-31
CMP02004,ADV0217,Conversions,2024-07-01,2024-09-15
CMP02005,ADV0217,Conversions,2024-09-27,2024-11-29
CMP02006,ADV0217,Video Views,2024-12-11,2025-01-27
CMP02007,ADV0218,Conversions,2024-07-02,2024-08-31
CMP02008,ADV0218,Conversions,2024-09-13,2025-02-22
CMP02009,ADV0218,Traffic,2025-02-28,2025-05-03
CMP02010,ADV0218,App Installs,2025-05-03,2025-05-27
CMP02011,ADV0218,App Installs,2024-07-01,2024-07-28
CMP02012,ADV0218,App Installs,2024-08-06,2024-10-13
CMP02013,ADV0218,Conversions,2024-10-14,2025-02-01
CMP02014,ADV0218,Traffic,2025-02-07,2025-05-26
CMP02015,ADV0219,App Installs,2024-07-01,2024-08-22
CMP02016,ADV0219,Conversions,2024-08-24,2024-11-09
CMP02017,ADV0219,Traffic,2024-11-26,2025-04-24
CMP02018,ADV0219,Conversions,2025-04-28,2025-07-15
CMP02019,ADV0219,Conversions,2025-07-28,2025-10-26
CMP02020,ADV0219,Conversions,2025-11-01,2025-12-31
CMP02021,ADV0219,Video Views,2024-07-11,2024-11-25
CMP02022,ADV0219,Traffic,2024-12-08,2025-04-24
CMP02023,ADV0219,Video Views,2025-05-09,2025-08-29
CMP02024,ADV0219,Conversions,2025-09-08,2025-12-31
CMP02025,ADV0219,App Installs,2024-07-01,2024-07-27
CMP02026,ADV0219,App Installs,2024-08-07,2024-12-23
CMP02027,ADV0219,Conversions,2024-12-28,2025-03-06
CMP02028,ADV0219,Traffic,2025-03-14,2025-06-09
CMP02029,ADV0219,App Installs,2025-06-25,2025-12-04
CMP02030,ADV0219,Conversions,2025-12-21,2025-12-31
CMP02031,ADV0220,Conversions,2024-07-01,2024-11-11
CMP02032,ADV0220,Conversions,2024-11-16,2025-01-19
CMP02033,ADV0220,App Installs,2025-01-28,2025-06-19
CMP02034,ADV0220,App Installs,2025-06-27,2025-10-01
CMP02035,ADV0220,Conversions,2025-10-10,2025-12-31
CMP02036,ADV0221,App Installs,2024-07-01,2024-08-12
CMP02037,ADV0221,App Installs,2024-08-23,2024-12-15
CMP02038,ADV0221,Conversions,2024-12-22,2025-03-01
CMP02039,ADV0221,Conversions,2025-03-05,2025-05-15
CMP02040,ADV0221,Video Views,2025-05-26,2025-07-24
CMP02041,ADV0221,Video Views,2025-08-07,2025-12-02
CMP02042,ADV0221,Conversions,2025-12-12,2025-12-31
CMP02043,ADV0221,Conversions,2024-07-01,2024-08-17
CMP02044,ADV0221,Conversions,2024-09-01,2024-12-11
CMP02045,ADV0221,App Installs,2024-12-24,2025-05-29
CMP02046,ADV0221,Conversions,2025-06-05,2025-07-31
CMP02047,ADV0221,Reach,2025-07-31,2025-11-01
CMP02048,ADV0221,Conversions,2025-11-08,2025-12-26
CMP02049,ADV0221,Conversions,2024-07-01,2024-07-24
CMP02050,ADV0221,Conversions,2024-08-06,2024-11-03
CMP02051,ADV0221,Conversions,2024-11-07,2025-02-19
CMP02052,ADV0221,Conversions,2025-02-25,2025-07-24
CMP02053,ADV0221,Conversions,2025-08-01,2025-12-03
CMP02054,ADV0221,Conversions,2025-12-14,2025-12-31
CMP02055,ADV0222,Video Views,2024-07-01,2024-08-31
CMP02056,ADV0222,App Installs,2024-09-03,2024-11-29
CMP02057,ADV0222,Conversions,2024-12-02,2025-02-12
CMP02058,ADV0222,App Installs,2025-02-22,2025-06-04
CMP02059,ADV0223,Conversions,2024-07-04,2024-09-11
CMP02060,ADV0223,Video Views,2024-09-22,2025-03-05
CMP02061,ADV0223,Conversions,2025-03-19,2025-05-11
CMP02062,ADV0223,App Installs,2025-05-11,2025-09-07
CMP02063,ADV0223,Conversions,2025-09-07,2025-12-11
CMP02064,ADV0223,Traffic,2025-12-19,2025-12-31
CMP02065,ADV0223,Conversions,2024-07-14,2024-09-05
CMP02066,ADV0223,Video Views,2024-09-12,2025-02-22
CMP02067,ADV0223,Conversions,2025-03-11,2025-08-16
CMP02068,ADV0223,Conversions,2025-08-19,2025-11-18
CMP02069,ADV0223,Video Views,2025-11-25,2025-12-31
CMP02070,ADV0223,Reach,2024-07-01,2024-09-01
CMP02071,ADV0223,Conversions,2024-09-07,2024-12-31
CMP02072,ADV0223,App Installs,2025-01-06,2025-04-09
CMP02073,ADV0223,Conversions,2025-04-17,2025-06-30
CMP02074,ADV0223,Conversions,2025-07-10,2025-10-27
CMP02075,ADV0223,Conversions,2025-10-31,2025-12-31
CMP02076,ADV0224,Conversions,2024-07-01,2024-07-31
CMP02077,ADV0224,Conversions,2024-07-01,2024-07-31
CMP02078,ADV0225,Conversions,2024-07-01,2024-10-03
CMP02079,ADV0225,App Installs,2024-10-11,2025-01-24
CMP02080,ADV0225,Conversions,2025-01-25,2025-06-18
CMP02081,ADV0225,Conversions,2025-06-24,2025-09-25
CMP02082,ADV0225,Conversions,2025-10-08,2025-12-31
CMP02083,ADV0225,Conversions,2024-07-01,2024-09-07
CMP02084,ADV0225,Conversions,2024-09-15,2025-01-02
CMP02085,ADV0225,Video Views,2025-01-08,2025-03-07
CMP02086,ADV0225,Traffic,2025-03-14,2025-07-27
CMP02087,ADV0225,Traffic,2025-08-12,2025-12-15
CMP02088,ADV0226,Traffic,2024-07-01,2024-11-15
CMP02089,ADV0226,Conversions,2024-11-30,2025-04-24
CMP02090,ADV0226,Conversions,2025-04-29,2025-08-06
CMP02091,ADV0226,App Installs,2025-08-08,2025-11-21
CMP02092,ADV0226,Traffic,2024-07-01,2024-09-02
CMP02093,ADV0226,Conversions,2024-09-12,2025-02-09
CMP02094,ADV0226,Conversions,2025-02-11,2025-07-14
CMP02095,ADV0226,Conversions,2025-07-18,2025-11-21
CMP02096,ADV0227,Conversions,2024-07-01,2024-10-03
CMP02097,ADV0227,Traffic,2024-10-06,2025-02-04
CMP02098,ADV0227,Reach,2025-02-19,2025-04-16
CMP02099,ADV0227,Conversions,2025-05-03,2025-07-22
CMP02100,ADV0227,Traffic,2025-07-22,2025-12-18
CMP02101,ADV0228,Conversions,2024-07-01,2024-08-08
CMP02102,ADV0228,Conversions,2024-08-10,2024-12-02
CMP02103,ADV0228,Conversions,2024-12-15,2025-02-26
CMP02104,ADV0228,Reach,2025-02-28,2025-07-22
CMP02105,ADV0228,Conversions,2025-08-01,2025-11-04
CMP02106,ADV0228,Conversions,2025-11-07,2025-12-31
CMP02107,ADV0228,Video Views,2024-07-10,2024-09-20
CMP02108,ADV0228,Reach,2024-09-26,2025-02-01
CMP02109,ADV0228,Reach,2025-02-09,2025-04-06
CMP02110,ADV0228,Conversions,2025-04-15,2025-06-07
CMP02111,ADV0228,App Installs,2025-06-19,2025-11-25
CMP02112,ADV0228,Conversions,2025-11-30,2025-12-31
CMP02113,ADV0229,Traffic,2024-07-01,2024-10-09
CMP02114,ADV0229,Video Views,2024-10-20,2024-12-12
CMP02115,ADV0229,Conversions,2024-12-25,2025-04-16
CMP02116,ADV0229,Traffic,2025-04-18,2025-06-22
CMP02117,ADV0229,Conversions,2025-07-08,2025-09-13
CMP02118,ADV0229,Conversions,2025-09-30,2025-12-27
CMP02119,ADV0229,App Installs,2024-07-01,2024-09-25
CMP02120,ADV0229,Traffic,2024-09-28,2024-12-09
CMP02121,ADV0229,Traffic,2024-12-22,2025-02-06
CMP02122,ADV0229,Traffic,2025-02-17,2025-05-13
CMP02123,ADV0229,Traffic,2025-05-28,2025-09-04
CMP02124,ADV0229,Traffic,2025-09-08,2025-11-05
CMP02125,ADV0229,Video Views,2025-11-10,2025-12-31
CMP02126,ADV0229,Conversions,2024-07-01,2024-08-18
CMP02127,ADV0229,Conversions,2024-09-04,2024-12-30
CMP02128,ADV0229,Conversions,2025-01-02,2025-05-08
CMP02129,ADV0229,Reach,2025-05-17,2025-09-18
CMP02130,ADV0229,App Installs,2025-09-30,2025-12-31
CMP02131,ADV0230,Conversions,2024-07-01,2024-10-01
CMP02132,ADV0230,App Installs,2024-10-18,2025-02-14
CMP02133,ADV0230,Traffic,2025-02-26,2025-04-23
CMP02134,ADV0230,Conversions,2024-07-01,2024-08-14
CMP02135,ADV0230,Conversions,2024-08-15,2024-10-04
CMP02136,ADV0230,Conversions,2024-10-19,2025-01-08
CMP02137,ADV0230,Conversions,2025-01-21,2025-04-23
CMP02138,ADV0230,Video Views,2024-07-01,2024-09-01
CMP02139,ADV0230,Conversions,2024-09-07,2025-01-28
CMP02140,ADV0230,Video Views,2025-02-03,2025-04-23
CMP02141,ADV0231,Traffic,2024-07-01,2024-10-07
CMP02142,ADV0231,Conversions,2024-10-12,2024-11-28
CMP02143,ADV0231,Conversions,2024-07-01,2024-07-31
CMP02144,ADV0231,Video Views,2024-08-08,2024-11-28
CMP02145,ADV0231,Conversions,2024-07-01,2024-10-20
CMP02146,ADV0231,Reach,2024-11-01,2024-11-28
CMP02147,ADV0232,Conversions,2024-07-01,2024-08-23
CMP02148,ADV0232,App Installs,2024-09-08,2025-01-23
CMP02149,ADV0232,Traffic,2025-01-27,2025-04-10
CMP02150,ADV0232,Conversions,2025-04-16,2025-07-25
CMP02151,ADV0232,Conversions,2025-08-02,2025-10-24
CMP02152,ADV0232,Conversions,2025-10-28,2025-12-31
CMP02153,ADV0233,Conversions,2024-07-04,2024-10-30
CMP02154,ADV0233,Conversions,2024-11-06,2025-02-13
CMP02155,ADV0233,App Installs,2025-02-20,2025-06-20
CMP02156,ADV0233,Conversions,2025-07-03,2025-11-19
CMP02157,ADV0233,App Installs,2025-11-21,2025-12-31
CMP02158,ADV0233,Conversions,2024-07-13,2024-12-21
CMP02159,ADV0233,Conversions,2025-01-02,2025-03-03
CMP02160,ADV0233,Conversions,2025-03-20,2025-07-25
CMP02161,ADV0233,Conversions,2025-08-04,2025-12-04
CMP02162,ADV0233,Conversions,2025-12-19,2025-12-31
CMP02163,ADV0234,Conversions,2024-07-01,2024-09-16
CMP02164,ADV0234,Traffic,2024-10-02,2024-11-28
CMP02165,ADV0235,Traffic,2024-07-01,2024-08-04
CMP02166,ADV0235,App Installs,2024-08-06,2024-11-05
CMP02167,ADV0235,Conversions,2024-11-07,2025-03-19
CMP02168,ADV0235,Reach,2025-03-19,2025-06-11
CMP02169,ADV0236,Video Views,2024-07-01,2024-07-14
CMP02170,ADV0236,App Installs,2024-07-24,2024-11-16
CMP02171,ADV0236,App Installs,2024-11-26,2025-02-08
CMP02172,ADV0236,Conversions,2025-02-18,2025-04-15
CMP02173,ADV0236,Conversions,2025-04-19,2025-06-21
CMP02174,ADV0236,Conversions,2025-06-25,2025-09-12
CMP02175,ADV0236,Conversions,2025-09-26,2025-12-31
CMP02176,ADV0236,Conversions,2024-07-01,2024-07-15
CMP02177,ADV0236,Video Views,2024-07-17,2024-09-12
CMP02178,ADV0236,Conversions,2024-09-24,2025-01-07
CMP02179,ADV0236,Conversions,2025-01-16,2025-05-27
CMP02180,ADV0236,Conversions,2025-06-10,2025-10-06
CMP02181,ADV0236,Conversions,2025-10-14,2025-12-31
CMP02182,ADV0237,Video Views,2024-07-01,2024-07-30
CMP02183,ADV0237,Conversions,2024-08-03,2024-11-04
CMP02184,ADV0237,Traffic,2024-11-18,2025-01-15
CMP02185,ADV0237,Conversions,2025-01-29,2025-06-14
CMP02186,ADV0237,Video Views,2025-06-22,2025-10-25
CMP02187,ADV0237,Conversions,2025-10-31,2025-12-31
CMP02188,ADV0238,Conversions,2024-07-01,2024-07-31
CMP02189,ADV0239,Reach,2024-07-01,2024-10-14
CMP02190,ADV0239,Conversions,2024-10-31,2025-01-06
CMP02191,ADV0239,Conversions,2025-01-17,2025-03-24
CMP02192,ADV0239,Conversions,2025-04-10,2025-06-03
CMP02193,ADV0239,App Installs,2025-06-06,2025-09-08
CMP02194,ADV0239,Traffic,2025-09-25,2025-12-31
CMP02195,ADV0239,App Installs,2024-07-01,2024-08-19
CMP02196,ADV0239,App Installs,2024-09-05,2024-10-29
CMP02197,ADV0239,Traffic,2024-11-15,2025-03-27
CMP02198,ADV0239,Traffic,2025-04-01,2025-08-26
CMP02199,ADV0239,App Installs,2025-09-04,2025-12-29
CMP02200,ADV0239,App Installs,2024-07-01,2024-07-17
CMP02201,ADV0239,Conversions,2024-07-29,2024-09-21
CMP02202,ADV0239,Conversions,2024-10-08,2024-11-30
CMP02203,ADV0239,Conversions,2024-12-17,2025-05-08
CMP02204,ADV0239,Traffic,2025-05-09,2025-10-09
CMP02205,ADV0239,Reach,2025-10-10,2025-11-27
CMP02206,ADV0239,Reach,2025-12-03,2025-12-31
CMP02207,ADV0240,Traffic,2024-07-01,2024-07-15
CMP02208,ADV0240,Video Views,2024-07-01,2024-07-31
CMP02209,ADV0241,App Installs,2024-07-08,2024-11-14
CMP02210,ADV0241,App Installs,2024-12-01,2025-01-24
CMP02211,ADV0241,Conversions,2025-01-24,2025-04-27
CMP02212,ADV0241,Conversions,2024-07-01,2024-08-16
CMP02213,ADV0241,Conversions,2024-08-20,2024-11-24
CMP02214,ADV0241,Video Views,2024-12-01,2025-03-14
CMP02215,ADV0241,Conversions,2025-03-21,2025-04-27
CMP02216,ADV0242,Conversions,2024-07-01,2024-09-03
CMP02217,ADV0242,Conversions,2024-09-18,2024-11-27
CMP02218,ADV0242,Conversions,2024-12-07,2025-03-09
CMP02219,ADV0242,Conversions,2024-07-01,2024-08-24
CMP02220,ADV0242,App Installs,2024-09-03,2024-11-30
CMP02221,ADV0242,Reach,2024-12-07,2025-03-09
CMP02222,ADV0243,Conversions,2024-07-01,2024-10-13
CMP02223,ADV0243,Conversions,2024-10-28,2024-11-28
CMP02224,ADV0244,Video Views,2024-07-06,2024-11-13
CMP02225,ADV0244,Conversions,2024-11-21,2025-02-11
CMP02226,ADV0244,Video Views,2025-02-18,2025-07-02
CMP02227,ADV0244,Traffic,2025-07-09,2025-08-05
CMP02228,ADV0244,Traffic,2024-07-01,2024-09-02
CMP02229,ADV0244,Conversions,2024-09-19,2025-02-24
CMP02230,ADV0244,Traffic,2025-02-28,2025-07-23
CMP02231,ADV0244,Traffic,2025-07-28,2025-08-05
CMP02232,ADV0245,App Installs,2024-07-01,2024-08-14
CMP02233,ADV0245,Traffic,2024-08-29,2025-02-09
CMP02234,ADV0245,App Installs,2025-02-18,2025-06-16
CMP02235,ADV0245,Conversions,2025-06-27,2025-08-28
CMP02236,ADV0245,Traffic,2024-07-01,2024-07-19
CMP02237,ADV0245,Conversions,2024-08-04,2024-11-19
CMP02238,ADV0245,Reach,2024-11-19,2025-04-08
CMP02239,ADV0245,Conversions,2025-04-19,2025-06-23
CMP02240,ADV0245,Conversions,2025-06-29,2025-08-28
CMP02241,ADV0246,Traffic,2024-07-01,2024-09-20
CMP02242,ADV0246,Conversions,2024-09-29,2024-12-03
CMP02243,ADV0246,Conversions,2024-12-08,2025-02-06
CMP02244,ADV0246,Traffic,2025-02-09,2025-04-22
CMP02245,ADV0246,Conversions,2025-05-04,2025-09-16
CMP02246,ADV0246,Reach,2025-09-26,2025-11-01
CMP02247,ADV0246,Video Views,2024-07-01,2024-07-27
CMP02248,ADV0246,Conversions,2024-08-10,2024-11-06
CMP02249,ADV0246,App Installs,2024-11-14,2025-03-30
CMP02250,ADV0246,App Installs,2025-04-16,2025-07-23
CMP02251,ADV0246,Conversions,2025-07-28,2025-11-01
CMP02252,ADV0246,Traffic,2024-07-01,2024-08-06
CMP02253,ADV0246,Video Views,2024-08-09,2025-01-06
CMP02254,ADV0246,Video Views,2025-01-06,2025-02-25
CMP02255,ADV0246,Conversions,2025-03-10,2025-08-07
CMP02256,ADV0246,Conversions,2025-08-21,2025-11-01
CMP02257,ADV0247,Conversions,2024-07-01,2024-11-13
CMP02258,ADV0247,Conversions,2024-11-29,2025-01-19
